,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,gloss
3088,25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Balloon%202-pwZGdgrbI90.mp4,0,4868,608,48,1730,1080,balloon
3089,25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Balloon-Unhi156uf3o.mp4,0,4869,695,51,1715,1080,balloon
1743,25,-1,1,11,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/455481.mp4,0,4896,44,0,245,240,banana
1744,25,-1,1,12,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/banana.mp4,0,4897,368,56,833,720,banana
5110,25,-1,1,5,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455485.mp4,0,5062,65,0,233,240,barely
5112,25,-1,1,9,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Barely%202-7gpdkZaRovQ.mp4,0,5063,597,65,1400,1080,barely
1067,25,-1,1,3,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bar.mp4,0,5086,415,64,822,720,bar
1068,25,-1,1,4,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bar-JB6vFqncL3E.mp4,0,5087,577,79,1496,1080,bar
1069,25,-1,1,5,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1466648858.5329.mp4,1,5088,59,24,582,480,bar
821,25,-1,1,14,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455487.mp4,0,5229,52,0,246,240,basketball
813,25,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/basketball.mp4,0,5230,172,1,601,414,basketball
814,25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Basketball%202-F0BtTtlPR7c.mp4,0,5231,678,144,1591,1078,basketball
1754,25,-1,1,15,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/123617.mp4,0,5467,41,12,270,240,beard
1755,25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/186277.mp4,0,5468,66,0,251,240,beard
1765,25,-1,1,16,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/123624.mp4,0,5596,36,10,264,240,because
1756,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Because%203-LGVgHAXsauE.mp4,0,5598,651,60,1692,1070,because
1757,25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Because%204-b3FqnYMcDsc.mp4,0,5599,581,56,1668,1080,because
358,25,-1,1,3,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/123626.mp4,0,5629,64,12,265,240,bed
359,25,-1,1,4,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bed.mp4,0,5630,413,57,807,720,bed
360,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bed%202-ORy44F0bpkU.mp4,0,5631,617,68,1584,1080,bed
45,25,-1,1,20,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/before.mp4,1,5727,386,45,810,720,before
35,25,-1,1,6,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Before%202-02xxXtC3G8c.mp4,0,5728,624,70,1587,1070,before
38,25,-1,1,11,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Before-kM8O_piLegw.mp4,1,5729,300,12,1202,1080,before
39,25,-1,1,12,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Before-Se78WI3j-mI.mp4,1,5730,712,64,1652,1080,before
4059,25,-1,1,8,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/124308.mp4,0,6192,0,8,318,240,big
4061,25,-1,1,10,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big-xq5Enus558k.mp4,0,6193,388,66,1505,1080,big
585,25,-1,1,11,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/bird.mov,0,6330,90,12,232,180,bird
587,25,-1,1,17,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/124323.mp4,0,6331,37,6,256,240,bird
588,25,-1,1,18,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bird.mp4,0,6332,219,16,530,414,bird
229,25,-1,1,14,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/357947.mp4,0,6471,66,13,258,240,black
222,25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/black.mp4,0,6472,205,17,524,414,black
1393,25,-1,1,15,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/blanket.mp4,0,6551,373,54,798,720,blanket
1394,25,-1,1,16,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Blanket%202-TpMWkAVN-yo.mp4,0,6552,489,59,1920,1080,blanket
1385,25,-1,1,1,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Blanket-56AEFvJQNKM.mp4,0,6553,638,94,1852,1080,blanket
387,25,-1,1,13,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125215.mp4,0,7388,55,13,258,240,bowling
378,25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bowling.mp4,0,7389,424,56,833,720,bowling
379,25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowling%202-jScnRm5hYNo.mp4,0,7390,737,142,1494,1080,bowling
1081,25,-1,1,9,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125568.mp4,0,7932,51,5,257,240,brother
1083,25,-1,1,13,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brother.mp4,0,7933,196,13,529,414,brother
1084,25,-1,1,14,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Boy%20Same%2C%20Brother%202--xhd1F9dpYc.mp4,0,7934,829,61,1761,1080,brother
1398,25,-1,1,8,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125647.mp4,0,8482,55,0,265,240,buy
1400,25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/buy.mp4,0,8483,210,16,527,414,buy
4089,25,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455497.mp4,0,8670,46,0,246,240,california
4090,25,-1,1,8,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20California%203-uTtaWdyyp0A.mp4,0,8671,658,37,1746,1080,california
1409,25,-1,1,14,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Call%20copy-Y2Mgkkiy_xA.mp4,1,8689,523,23,1639,1080,call
1410,25,-1,1,15,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Call-ypM7UO3bocI.mp4,0,8690,741,149,1483,1080,call
1411,25,-1,1,16,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726118.1106.mp4,1,8691,96,17,536,480,call
103,25,-1,1,18,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,1,8915,23,0,286,240,candy
93,25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candy.mp4,1,8916,163,14,517,414,candy
94,25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing%202-dsVi-FR4eBg.mp4,0,8917,784,153,1501,1080,candy
394,25,-1,1,9,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/can.mp4,0,8935,434,54,814,720,can
395,25,-1,1,10,70,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20can%202-jK3eUJXZ3h8.mp4,0,8936,201,5,823,480,can
396,25,-1,1,11,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726413.7244.mp4,0,8937,69,17,552,480,can
1786,25,-1,1,10,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93902.mp4,0,9179,63,11,236,240,careful
1787,25,-1,1,11,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Babysit%2C%20Careful-DWkoB_Way20.mp4,0,9180,679,94,1538,1080,careful
4104,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125824.mp4,0,9305,44,0,266,240,carrot
4105,25,-1,1,10,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51392.mp4,0,9306,43,0,272,240,carrot
2396,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125845.mp4,0,9457,55,0,292,240,catch
2394,25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Catch%2C%20Attack-XuQl7xpAHhw.mp4,0,9458,693,72,1529,1079,catch
1093,25,-1,1,12,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125842.mp4,0,9525,57,0,271,240,cat
1095,25,-1,1,18,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cat.mp4,0,9526,210,18,523,414,cat
1088,25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cat-jfXVt72cOm8.mp4,0,9528,743,79,1579,1066,cat
2415,25,-1,1,9,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51532.mp4,0,9915,4,0,279,240,champion
2416,25,-1,1,10,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Champ%202-d0rndTtv_QI.mp4,0,9916,517,64,1673,1080,champion
598,25,-1,1,17,66,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/change.mov,0,9949,94,12,223,180,change
591,25,-1,1,5,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/125921.mp4,0,9950,64,4,266,240,change
593,25,-1,1,10,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/change.mp4,0,9953,423,55,817,720,change
1804,25,-1,1,13,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/455918.mp4,0,10102,66,0,231,240,chat
1797,25,-1,1,3,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chat%2C%20What%27s%20Up%20with%20That-sKlt9rJIbP8.mp4,0,10104,593,125,1676,1080,chat
1798,25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chat-sfwEEjBWDCQ.mp4,0,10105,513,55,1458,1080,chat
845,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125942.mp4,0,10147,39,1,239,240,cheat
847,25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%202-KsLHDSh6t7M.mp4,0,10148,521,52,1638,1080,cheat
1104,25,-1,1,10,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125943.mp4,0,10183,42,1,251,240,check
1097,25,-1,1,1,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Card-Ubjzc778qdo.mp4,1,10184,363,9,829,480,check
1098,25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Check-dhK71WnuPPQ.mp4,0,10185,619,69,1487,1079,check
3181,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125977.mp4,0,10443,64,0,269,240,child
3183,25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4,0,10444,700,66,1636,1073,child
860,25,-1,1,12,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/city.mov,0,10892,82,11,250,180,city
862,25,-1,1,17,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399304.mp4,0,10893,39,3,291,240,city
1110,25,-1,1,9,57,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/62732.mp4,0,10967,26,0,292,240,class
1111,25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/class.mp4,0,10968,197,16,553,414,class
1112,25,-1,1,12,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Class.mp4,0,10969,476,39,1024,720,class
1431,25,-1,1,11,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399313.mp4,0,11621,59,16,263,240,cold
1425,25,-1,1,2,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cold.mp4,0,11622,210,16,540,414,cold
1426,25,-1,1,3,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20cold%203-YldGtQZmZYU.mp4,0,11623,380,16,825,480,cold
23,25,-1,1,13,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51378.mp4,1,12311,27,0,313,240,computer
22,25,-1,1,6,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/computer-2.mp4,0,12312,422,50,824,720,computer
25,25,-1,1,16,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/computer.mp4,1,12313,409,51,833,720,computer
1843,25,-1,1,17,43,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/convince.mov,1,13134,70,9,227,180,convince
1834,25,-1,1,1,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/58492.mp4,0,13135,48,7,253,240,convince
1835,25,-1,1,2,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Convince-QqwBIa-D10c.mp4,1,13136,526,111,1589,1080,convince
244,25,-1,1,18,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%202-qCqdPZVJTYY.mp4,0,13196,608,85,1596,1077,cool
234,25,-1,1,6,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%203-2zFEI2o-HXc.mp4,0,13197,504,69,1606,1080,cool
237,25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%20cool-wonohTR_Bv4.mp4,2,13198,822,84,1608,1052,cool
238,25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%2C%20Cool%20Down-8l_h3RsEM-4.mp4,1,13199,609,80,1589,1080,cool
618,25,-1,1,14,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/184770.mp4,0,13323,12,0,271,240,corn
611,25,-1,1,4,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/69483.mp4,1,13325,61,15,292,240,corn
612,25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn%202-FKgZc_MRxV4.mp4,0,13326,333,33,1027,720,corn
4185,25,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93253.mp4,1,13350,93,32,233,240,correct
4186,25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Right%2C%20Correct-XhAAfS8YF4o.mp4,1,13351,500,46,1574,1080,correct
1850,25,-1,1,13,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/country.mov,0,13543,90,11,255,180,country
1851,25,-1,1,14,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/country.mp4,0,13544,408,57,823,720,country
114,25,-1,1,13,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,0,13630,67,17,251,234,cousin
108,25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,0,13631,463,67,856,720,cousin
109,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,0,13632,428,69,853,720,cousin
110,25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,0,13633,297,16,772,480,cousin
627,25,-1,1,10,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/357956.mp4,1,13695,36,0,254,240,cow
629,25,-1,1,18,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cow.mp4,1,13696,152,16,525,414,cow
1854,25,-1,1,1,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Crash%2C%20Hit%20Rock%20Bottom-rzFQMB-h854.mp4,0,13799,783,60,1717,1080,crash
1860,25,-1,1,13,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466904958.2814.mp4,1,13800,74,14,570,480,crash
1124,25,-1,1,12,53,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51555.mp4,0,14174,48,0,263,240,cry
1117,25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cry.mp4,0,14175,430,62,815,720,cry
1118,25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cry-h4Wi_1czvI8.mp4,0,14176,752,67,1641,1080,cry
645,25,-1,1,12,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51156.mp4,0,14671,39,0,288,240,dark
648,25,-1,1,18,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%202-DEioenO9U9g.mp4,0,14672,451,37,1746,1080,dark
638,25,-1,1,2,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%203-5soiYfTU5hI.mp4,1,14673,520,34,1709,1080,dark
1462,25,-1,1,11,75,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399330.mp4,0,14749,25,0,288,240,daughter
1463,25,-1,1,12,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/daughter.mp4,0,14750,435,70,855,720,daughter
1865,25,-1,1,8,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456643.mp4,0,14792,51,0,261,240,day
1867,25,-1,1,12,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/day.mp4,0,14793,332,52,842,720,day
119,25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,0,14882,186,15,525,414,deaf
121,25,-1,1,10,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,0,14883,738,111,1463,1080,deaf
122,25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,0,14884,677,59,1527,1061,deaf
879,25,-1,1,16,78,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399467.mp4,0,15032,65,0,262,240,decide
880,25,-1,1,17,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/decide.mp4,0,15033,428,57,815,720,decide
3229,25,-1,1,7,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/74965.mp4,1,15093,55,8,264,240,decorate
3230,25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate%203-cUmXEazwV_E.mp4,0,15094,174,21,1899,1080,decorate
3231,25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate-3DpvG2tEL-Q.mp4,0,15095,340,47,1677,1080,decorate
2444,25,-1,1,6,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456691.mp4,0,15319,73,0,233,240,delay
2447,25,-1,1,11,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delay%202-P-2XIzcDLm4.mp4,0,15320,469,54,1678,1078,delay
2459,25,-1,1,15,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93286.mp4,0,15361,86,36,233,240,delicious
2460,25,-1,1,16,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/delicious.mp4,0,15362,428,56,806,720,delicious
2451,25,-1,1,1,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delicious%202-EGPbter02aU.mp4,0,15363,560,107,1573,1076,delicious
3260,25,-1,1,5,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58456.mp4,0,16404,46,0,253,240,dirty
3261,25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dirty.mp4,0,16405,216,16,531,414,dirty
3268,25,-1,1,7,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93949.mp4,0,16890,65,36,229,240,dive
3269,25,-1,1,8,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%202-9FoEUKCydlc.mp4,1,16891,517,121,1552,1080,dive
656,25,-1,1,13,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456750.mp4,1,17013,57,0,231,240,doctor
658,25,-1,1,19,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor2.mp4,1,17014,233,13,524,414,doctor
649,25,-1,1,3,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor.mp4,1,17015,229,14,528,414,doctor
